ward,precinct,office,district,party,candidate,votes
8,124,council,,,Total,"1,611 "
8,124,council,,DEM, MARION BARRY ,1232 
8,124,council,,REP, CARDELL SHELTON ,80 
8,124,council,,,Write in,15 
8,124,council,,,Total,"1,327 "
8,124,shadow senator,,DEM, RAY BROWNE ,1178 
8,124,shadow senator,,SGN, ADAM EIDINGER ,59 
8,124,shadow senator,,,Write in,2 
8,124,shadow senator,,,Total,"1,239 "
8,125,president,,DEM, KERRY/EDWARDS ,2124 
8,125,president,,SGN, COBB/LaMARCHE ,0 
8,125,president,,LIB, BADNARIK/CAMPAGNA ,1 
8,125,president,,SWP, HARRIS/TROWE ,3 
8,125,president,,REP, BUSH/CHENEY ,54 
8,125,president,,IND, NADER/CAMEJO ,3 
8,125,president,,,Write in,0 
8,125,president,,,Total,"2,185 "
8,125,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,2065 
8,125,delegate,At Large,REP, MICHAEL ANDREW MONROE ,48 
8,125,delegate,At Large,,Write in,2 
8,125,delegate,At Large,,Total,"2,115 "
8,125,council,,REP, CAROL SCHWARTZ ,420 
8,125,council,,SGN, LAURENT ROSS ,155 
8,125,council,,DEM, KWAME R. BROWN ,1864 
8,125,council,,IND, A.D. ''TONY'' DOMINGUEZ ,74 
8,125,council,,,Write in,11 
8,125,council,,,Total,"2,524 "
8,125,council,,DEM, MARION BARRY ,2042 
8,125,council,,REP, CARDELL SHELTON ,79 
8,125,council,,,Write in,14 
8,125,council,,,Total,"2,135 "
8,125,shadow senator,,DEM, RAY BROWNE ,1955 
8,125,shadow senator,,SGN, ADAM EIDINGER ,76 
8,125,shadow senator,,,Write in,1 
8,125,shadow senator,,,Total,"2,032 "
8,126,president,,DEM, KERRY/EDWARDS ,1639 
8,126,president,,SGN, COBB/LaMARCHE ,4 
8,126,president,,LIB, BADNARIK/CAMPAGNA ,3 
8,126,president,,SWP, HARRIS/TROWE ,0 
8,126,president,,REP, BUSH/CHENEY ,55 
8,126,president,,IND, NADER/CAMEJO ,2 
8,126,president,,,Write in,2 
8,126,president,,,Total,"1,705 "
8,126,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1609 
8,126,delegate,At Large,REP, MICHAEL ANDREW MONROE ,54 
8,126,delegate,At Large,,Write in,1 
8,126,delegate,At Large,,Total,"1,664 "
8,126,council,,REP, CAROL SCHWARTZ ,407 
8,126,council,,SGN, LAURENT ROSS ,144 
8,126,council,,DEM, KWAME R. BROWN ,1389 
8,126,council,,IND, A.D. ''TONY'' DOMINGUEZ ,64 
8,126,council,,,Write in,2 
8,126,council,,,Total,"2,006 "
8,126,council,,DEM, MARION BARRY ,1577 
8,126,council,,REP, CARDELL SHELTON ,78 
8,126,council,,,Write in,9 
8,126,council,,,Total,"1,664 "
8,126,shadow senator,,DEM, RAY BROWNE ,1478 
8,126,shadow senator,,SGN, ADAM EIDINGER ,74 
8,126,shadow senator,,,Write in,5 
8,126,shadow senator,,,Total,"1,557 "
6,127,president,,DEM, KERRY/EDWARDS ,2345 
6,127,president,,SGN, COBB/LaMARCHE ,8 
6,127,president,,LIB, BADNARIK/CAMPAGNA ,4 
6,127,president,,SWP, HARRIS/TROWE ,1 
6,127,president,,REP, BUSH/CHENEY ,231 
6,127,president,,IND, NADER/CAMEJO ,20 
6,127,president,,,Write in,4 
6,127,president,,,Total,"2,613 "
6,127,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,2328 
6,127,delegate,At Large,REP, MICHAEL ANDREW MONROE ,216 
6,127,delegate,At Large,,Write in,10 
6,127,delegate,At Large,,Total,"2,554 "
6,127,council,,REP, CAROL SCHWARTZ ,1088 
6,127,council,,SGN, LAURENT ROSS ,243 
6,127,council,,DEM, KWAME R. BROWN ,1952 
6,127,council,,IND, A.D. ''TONY'' DOMINGUEZ ,230 
6,127,council,,,Write in,11 
6,127,council,,,Total,"3,524 "
6,127,shadow senator,,DEM, RAY BROWNE ,1996 
6,127,shadow senator,,SGN, ADAM EIDINGER ,272 
6,127,shadow senator,,,Write in,13 
6,127,shadow senator,,,Total,"2,281 "
6,128,president,,DEM, KERRY/EDWARDS ,1021 
6,128,president,,SGN, COBB/LaMARCHE ,5 
6,128,president,,LIB, BADNARIK/CAMPAGNA ,4 
6,128,president,,SWP, HARRIS/TROWE ,1 
6,128,president,,REP, BUSH/CHENEY ,95 
6,128,president,,IND, NADER/CAMEJO ,11 
6,128,president,,,Write in,2 
6,128,president,,,Total,"1,139 "
6,128,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1015 
6,128,delegate,At Large,REP, MICHAEL ANDREW MONROE ,89 
6,128,delegate,At Large,,Write in,8 
6,128,delegate,At Large,,Total,"1,112 "
6,128,council,,REP, CAROL SCHWARTZ ,409 
6,128,council,,SGN, LAURENT ROSS ,110 
6,128,council,,DEM, KWAME R. BROWN ,868 
6,128,council,,IND, A.D. ''TONY'' DOMINGUEZ ,132 
6,128,council,,,Write in,8 
6,128,council,,,Total,"1,527 "
6,128,shadow senator,,DEM, RAY BROWNE ,849 
6,128,shadow senator,,SGN, ADAM EIDINGER ,135 
6,128,shadow senator,,,Write in,12 
6,128,shadow senator,,,Total,996 
2,129,president,,DEM, KERRY/EDWARDS ,723 
2,129,president,,SGN, COBB/LaMARCHE ,2 
2,129,president,,LIB, BADNARIK/CAMPAGNA ,0 
2,129,president,,SWP, HARRIS/TROWE ,1 
2,129,president,,REP, BUSH/CHENEY ,84 
2,129,president,,IND, NADER/CAMEJO ,6 
2,129,president,,,Write in,3 
2,129,president,,,Total,819 
2,129,president,,,ELEGATE TO THE U.S. HOUSE OF REPS ,
2,129,president,,DEM, ELEANOR HOLMES NORTON ,701 
2,129,president,,REP, MICHAEL ANDREW MONROE ,84 
2,129,president,,,Write in,3 
2,129,president,,,Total,788 
2,129,council,,REP, CAROL SCHWARTZ ,278 
2,129,council,,SGN, LAURENT ROSS ,101 
2,129,council,,DEM, KWAME R. BROWN ,602 
2,129,council,,IND, A.D. ''TONY'' DOMINGUEZ ,65 
2,129,council,,,Write in,6 
2,129,council,,,Total,"1,052 "
2,129,council,,DEM, JACK EVANS ,650 
2,129,council,,SGN, JAY HOUSTON MARX ,61 
2,129,council,,REP," JESSE JAMES PRICE, SR. ",56 
2,129,council,,,Write in,4 
2,129,council,,,Total,771 
2,129,council,,,NITED STATES REPRESENTATIVE ,
2,129,council,,DEM, RAY BROWNE ,605 
2,129,council,,SGN, ADAM EIDINGER ,94 
2,129,council,,,Write in,6 
2,129,council,,,Total,705 
2,129,board of education,,,JEFF SMITH ,169 
2,129,board of education,,,ELEANOR JOHNSON ,226 
2,129,board of education,,,CHRISTOPHER McKEON ,69 
2,129,board of education,,,KEENAN KELLER ,165 
2,129,board of education,,,Write in,10 
2,129,board of education,,,Total,639 
6,130,president,,DEM, KERRY/EDWARDS ,978 
6,130,president,,SGN, COBB/LaMARCHE ,4 
6,130,president,,LIB, BADNARIK/CAMPAGNA ,5 
6,130,president,,SWP, HARRIS/TROWE ,0 
6,130,president,,REP, BUSH/CHENEY ,337 
6,130,president,,IND, NADER/CAMEJO ,16 
6,130,president,,,Write in,7 
6,130,president,,,Total,"1,347 "
6,130,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,969 
6,130,delegate,At Large,REP, MICHAEL ANDREW MONROE ,307 
6,130,delegate,At Large,,Write in,13 
6,130,delegate,At Large,,Total,"1,289 "
6,130,council,,REP, CAROL SCHWARTZ ,726 
6,130,council,,SGN, LAURENT ROSS ,177 
6,130,council,,DEM, KWAME R. BROWN ,756 
6,130,council,,IND, A.D. ''TONY'' DOMINGUEZ ,180 
6,130,council,,,Write in,28 
6,130,council,,,Total,"1,867 "
6,130,shadow senator,,DEM, RAY BROWNE ,784 
6,130,shadow senator,,SGN, ADAM EIDINGER ,240 
6,130,shadow senator,,,Write in,41 
6,130,shadow senator,,,Total,"1,065 "
6,131,president,,DEM, KERRY/EDWARDS ,271 
6,131,president,,SGN, COBB/LaMARCHE ,1 
6,131,president,,LIB, BADNARIK/CAMPAGNA ,1 
6,131,president,,SWP, HARRIS/TROWE ,0 
6,131,president,,REP, BUSH/CHENEY ,12 
6,131,president,,IND, NADER/CAMEJO ,0 
6,131,president,,,Write in,1 
6,131,president,,,Total,286 
6,131,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,264 
6,131,delegate,At Large,REP, MICHAEL ANDREW MONROE ,11 
6,131,delegate,At Large,,Write in,0 
6,131,delegate,At Large,,Total,275 
6,131,council,,REP, CAROL SCHWARTZ ,83 
6,131,council,,SGN, LAURENT ROSS ,27 
6,131,council,,DEM, KWAME R. BROWN ,221 
6,131,council,,IND, A.D. ''TONY'' DOMINGUEZ ,14 
6,131,council,,,Write in,2 
6,131,council,,,Total,347 
6,131,shadow senator,,DEM, RAY BROWNE ,239 
6,131,shadow senator,,SGN, ADAM EIDINGER ,12 
6,131,shadow senator,,,Write in,1 
6,131,shadow senator,,,Total,252 
8,133,president,,DEM, KERRY/EDWARDS ,783 
8,133,president,,SGN, COBB/LaMARCHE ,3 
8,133,president,,LIB, BADNARIK/CAMPAGNA ,0 
8,133,president,,SWP, HARRIS/TROWE ,0 
8,133,president,,REP, BUSH/CHENEY ,49 
8,133,president,,IND, NADER/CAMEJO ,4 
8,133,president,,,Write in,2 
8,133,president,,,Total,841 
8,133,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,796 
8,133,delegate,At Large,REP, MICHAEL ANDREW MONROE ,23 
8,133,delegate,At Large,,Write in,3 
8,133,delegate,At Large,,Total,822 
8,133,council,,REP, CAROL SCHWARTZ ,246 
8,133,council,,SGN, LAURENT ROSS ,47 
8,133,council,,DEM, KWAME R. BROWN ,715 
8,133,council,,IND, A.D. ''TONY'' DOMINGUEZ ,49 
8,133,council,,,Write in,3 
8,133,council,,,Total,"1,060 "
8,133,council,,DEM, MARION BARRY ,761 
8,133,council,,REP, CARDELL SHELTON ,49 
8,133,council,,,Write in,8 
8,133,council,,,Total,818 
8,133,shadow senator,,DEM, RAY BROWNE ,743 
8,133,shadow senator,,SGN, ADAM EIDINGER ,33 
8,133,shadow senator,,,Write in,5 
8,133,shadow senator,,,Total,781 
7,132,president,,DEM, KERRY/EDWARDS ,1010 
7,132,president,,SGN, COBB/LaMARCHE ,0 
7,132,president,,LIB, BADNARIK/CAMPAGNA ,0 
7,132,president,,SWP, HARRIS/TROWE ,0 
7,132,president,,REP, BUSH/CHENEY ,22 
7,132,president,,IND, NADER/CAMEJO ,1 
7,132,president,,,Write in,2 
7,132,president,,,Total,"1,035 "
7,132,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1006 
7,132,delegate,At Large,REP, MICHAEL ANDREW MONROE ,14 
7,132,delegate,At Large,,Write in,3 
7,132,delegate,At Large,,Total,"1,023 "
7,132,council,,REP, CAROL SCHWARTZ ,278 
7,132,council,,SGN, LAURENT ROSS ,75 
7,132,council,,DEM, KWAME R. BROWN ,906 
7,132,council,,IND, A.D. ''TONY'' DOMINGUEZ ,52 
7,132,council,,,Write in,3 
7,132,council,,,Total,"1,314 "
7,132,council,,SGN, MICHELE TINGLING-CLEMMONS ,49 
7,132,council,,REP, JEROD TOLSON ,11 
7,132,council,,DEM, VINCENT C. GRAY ,918 
7,132,council,,,Write in,26 
7,132,council,,,Total,"1,004 "
7,132,shadow senator,,DEM, RAY BROWNE ,937 
7,132,shadow senator,,SGN, ADAM EIDINGER ,35 
7,132,shadow senator,,,Write in,2 
7,132,shadow senator,,,Total,974 
8,134,president,,DEM, KERRY/EDWARDS ,987 
8,134,president,,SGN, COBB/LaMARCHE ,1 
8,134,president,,LIB, BADNARIK/CAMPAGNA ,0 
8,134,president,,SWP, HARRIS/TROWE ,0 
8,134,president,,REP, BUSH/CHENEY ,33 
8,134,president,,IND, NADER/CAMEJO ,2 
8,134,president,,,Write in,1 
8,134,president,,,Total,"1,024 "
8,134,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,982 
8,134,delegate,At Large,REP, MICHAEL ANDREW MONROE ,18 
8,134,delegate,At Large,,Write in,2 
8,134,delegate,At Large,,Total,"1,002 "
8,134,council,,REP, CAROL SCHWARTZ ,241 
8,134,council,,SGN, LAURENT ROSS ,59 
8,134,council,,DEM, KWAME R. BROWN ,845 
8,134,council,,IND, A.D. ''TONY'' DOMINGUEZ ,32 
8,134,council,,,Write in,2 
8,134,council,,,Total,"1,179 "
8,134,council,,DEM, MARION BARRY ,942 
8,134,council,,REP, CARDELL SHELTON ,46 
8,134,council,,,Write in,20 
8,134,council,,,Total,"1,008 "
8,134,shadow senator,,DEM, RAY BROWNE ,924 
8,134,shadow senator,,SGN, ADAM EIDINGER ,33 
8,134,shadow senator,,,Write in,1 
8,134,shadow senator,,,Total,958 
5,135,president,,DEM, KERRY/EDWARDS ,1597 
5,135,president,,SGN, COBB/LaMARCHE ,3 
5,135,president,,LIB, BADNARIK/CAMPAGNA ,1 
5,135,president,,SWP, HARRIS/TROWE ,2 
5,135,president,,REP, BUSH/CHENEY ,73 
5,135,president,,IND, NADER/CAMEJO ,7 
5,135,president,,,Write in,3 
5,135,president,,,Total,"1,686 "
5,135,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1618 
5,135,delegate,At Large,REP, MICHAEL ANDREW MONROE ,60 
5,135,delegate,At Large,,Write in,2 
5,135,delegate,At Large,,Total,"1,680 "
5,135,council,,REP, CAROL SCHWARTZ ,621 
5,135,council,,SGN, LAURENT ROSS ,244 
5,135,council,,DEM, KWAME R. BROWN ,1444 
5,135,council,,IND, A.D. ''TONY'' DOMINGUEZ ,216 
5,135,council,,,Write in,7 
5,135,council,,,Total,"2,532 "
5,135,shadow senator,,DEM, RAY BROWNE ,1434 
5,135,shadow senator,,SGN, ADAM EIDINGER ,139 
5,135,shadow senator,,,Write in,7 
5,135,shadow senator,,,Total,"1,580 "
1,136,president,,DEM, KERRY/EDWARDS ,662 
1,136,president,,SGN, COBB/LaMARCHE ,0 
1,136,president,,LIB, BADNARIK/CAMPAGNA ,3 
1,136,president,,SWP, HARRIS/TROWE ,0 
1,136,president,,REP, BUSH/CHENEY ,124 
1,136,president,,IND, NADER/CAMEJO ,11 
1,136,president,,,Write in,4 
1,136,president,,,Total,804 
1,136,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,637 
1,136,delegate,At Large,REP, MICHAEL ANDREW MONROE ,130 
1,136,delegate,At Large,,Write in,3 
1,136,delegate,At Large,,Total,770 
1,136,council,,REP, CAROL SCHWARTZ ,406 
1,136,council,,SGN, LAURENT ROSS ,138 
1,136,council,,DEM, KWAME R. BROWN ,507 
1,136,council,,IND, A.D. ''TONY'' DOMINGUEZ ,68 
1,136,council,,,Write in,6 
1,136,council,,,Total,"1,125 "
1,136,shadow senator,,DEM, RAY BROWNE ,501 
1,136,shadow senator,,SGN, ADAM EIDINGER ,142 
1,136,shadow senator,,,Write in,10 
1,136,shadow senator,,,Total,653 
1,136,board of education,,,JEFF SMITH ,123 
1,136,board of education,,,ELEANOR JOHNSON ,171 
1,136,board of education,,,CHRISTOPHER McKEON ,87 
1,136,board of education,,,KEENAN KELLER ,176 
1,136,board of education,,,Write in,4 
1,136,board of education,,,Total,561 
1,137,president,,DEM, KERRY/EDWARDS ,494 
1,137,president,,SGN, COBB/LaMARCHE ,1 
1,137,president,,LIB, BADNARIK/CAMPAGNA ,4 
1,137,president,,SWP, HARRIS/TROWE ,2 
1,137,president,,REP, BUSH/CHENEY ,23 
1,137,president,,IND, NADER/CAMEJO ,7 
1,137,president,,,Write in,0 
1,137,president,,,Total,531 
1,137,president,,,ELEGATE TO THE U.S. HOUSE OF REPS ,
1,137,president,,DEM, ELEANOR HOLMES NORTON ,497 
1,137,president,,REP, MICHAEL ANDREW MONROE ,22 
1,137,president,,,Write in,3 
1,137,president,,,Total,522 
1,137,council,,REP, CAROL SCHWARTZ ,185 
1,137,council,,SGN, LAURENT ROSS ,71 
1,137,council,,DEM, KWAME R. BROWN ,400 
1,137,council,,IND, A.D. ''TONY'' DOMINGUEZ ,32 
1,137,council,,,Write in,9 
1,137,council,,,Total,697 
1,137,council,,,NITED STATES REPRESENTATIVE ,
1,137,council,,DEM, RAY BROWNE ,371 
1,137,council,,SGN, ADAM EIDINGER ,86 
1,137,council,,,Write in,8 
1,137,council,,,Total,465 
1,137,board of education,,,JEFF SMITH ,121 
1,137,board of education,,,ELEANOR JOHNSON ,120 
1,137,board of education,,,CHRISTOPHER McKEON ,30 
1,137,board of education,,,KEENAN KELLER ,127 
1,137,board of education,,,Write in,7 
1,137,board of education,,,Total,405 
3,138,president,,DEM, KERRY/EDWARDS ,1684 
3,138,president,,SGN, COBB/LaMARCHE ,8 
3,138,president,,LIB, BADNARIK/CAMPAGNA ,10 
3,138,president,,SWP, HARRIS/TROWE ,3 
3,138,president,,REP, BUSH/CHENEY ,351 
3,138,president,,IND, NADER/CAMEJO ,18 
3,138,president,,,Write in,6 
3,138,president,,,Total,"2,080 "
3,138,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1661 
3,138,delegate,At Large,REP, MICHAEL ANDREW MONROE ,304 
3,138,delegate,At Large,,Write in,14 
3,138,delegate,At Large,,Total,"1,979 "
3,138,council,,REP, CAROL SCHWARTZ ,1242 
3,138,council,,SGN, LAURENT ROSS ,214 
3,138,council,,DEM, KWAME R. BROWN ,1331 
3,138,council,,IND, A.D. ''TONY'' DOMINGUEZ ,198 
3,138,council,,,Write in,15 
3,138,council,,,Total,"3,000 "
3,138,shadow senator,,DEM, RAY BROWNE ,1258 
3,138,shadow senator,,SGN, ADAM EIDINGER ,284 
3,138,shadow senator,,,Write in,22 
3,138,shadow senator,,,Total,"1,564 "
3,138,board of education,,,DWIGHT E. SINGLETON ,67 
3,138,board of education,,,HUGH ALLEN ,296 
3,138,board of education,,,TOM DAWSON ,46 
3,138,board of education,,,DAVID A. JORDAN ,36 
3,138,board of education,,,LAURA McGIFFERT SLOVER ,397 
3,138,board of education,,,VICTOR REINOSO ,725 
3,138,board of education,,,MAI ABDUL RAHMAN ,135 
3,138,board of education,,,Write in,3 
3,138,board of education,,,Total,"1,705 "
5,139,president,,DEM, KERRY/EDWARDS ,1133 
5,139,president,,SGN, COBB/LaMARCHE ,4 
5,139,president,,LIB, BADNARIK/CAMPAGNA ,0 
5,139,president,,SWP, HARRIS/TROWE ,0 
5,139,president,,REP, BUSH/CHENEY ,49 
5,139,president,,IND, NADER/CAMEJO ,2 
5,139,president,,,Write in,1 
5,139,president,,,Total,"1,189 "
5,139,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1151 
5,139,delegate,At Large,REP, MICHAEL ANDREW MONROE ,18 
5,139,delegate,At Large,,Write in,5 
5,139,delegate,At Large,,Total,"1,174 "
5,139,council,,REP, CAROL SCHWARTZ ,418 
5,139,council,,SGN, LAURENT ROSS ,76 
5,139,council,,DEM, KWAME R. BROWN ,1014 
5,139,council,,IND, A.D. ''TONY'' DOMINGUEZ ,62 
5,139,council,,,Write in,1 
5,139,council,,,Total,"1,571 "
5,139,shadow senator,,DEM, RAY BROWNE ,992 
5,139,shadow senator,,SGN, ADAM EIDINGER ,58 
5,139,shadow senator,,,Write in,4 
5,139,shadow senator,,,Total,"1,054 "
8,140,president,,DEM, KERRY/EDWARDS ,930 
8,140,president,,SGN, COBB/LaMARCHE ,1 
8,140,president,,LIB, BADNARIK/CAMPAGNA ,0 
8,140,president,,SWP, HARRIS/TROWE ,1 
8,140,president,,REP, BUSH/CHENEY ,44 
8,140,president,,IND, NADER/CAMEJO ,2 
8,140,president,,,Write in,1 
8,140,president,,,Total,979 
8,140,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,941 
8,140,delegate,At Large,REP, MICHAEL ANDREW MONROE ,20 
8,140,delegate,At Large,,Write in,3 
8,140,delegate,At Large,,Total,964 
8,140,council,,REP, CAROL SCHWARTZ ,211 
8,140,council,,SGN, LAURENT ROSS ,57 
8,140,council,,DEM, KWAME R. BROWN ,825 
8,140,council,,IND, A.D. ''TONY'' DOMINGUEZ ,22 
8,140,council,,,Write in,2 
8,140,council,,,Total,"1,117 "
8,140,council,,DEM, MARION BARRY ,930 
8,140,council,,REP, CARDELL SHELTON ,41 
8,140,council,,,Write in,3 
8,140,council,,,Total,974 
8,140,shadow senator,,DEM, RAY BROWNE ,845 
8,140,shadow senator,,SGN, ADAM EIDINGER ,30 
8,140,shadow senator,,,Write in,4 
8,140,shadow senator,,,Total,879 
2,141,president,,DEM, KERRY/EDWARDS ,1727 
2,141,president,,SGN, COBB/LaMARCHE ,15 
2,141,president,,LIB, BADNARIK/CAMPAGNA ,7 
2,141,president,,SWP, HARRIS/TROWE ,1 
2,141,president,,REP, BUSH/CHENEY ,120 
2,141,president,,IND, NADER/CAMEJO ,14 
2,141,president,,,Write in,3 
2,141,president,,,Total,"1,887 "
2,141,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1670 
2,141,delegate,At Large,REP, MICHAEL ANDREW MONROE ,149 
2,141,delegate,At Large,,Write in,11 
2,141,delegate,At Large,,Total,"1,830 "
2,141,council,,REP, CAROL SCHWARTZ ,845 
2,141,council,,SGN, LAURENT ROSS ,324 
2,141,council,,DEM, KWAME R. BROWN ,1263 
2,141,council,,IND, A.D. ''TONY'' DOMINGUEZ ,204 
2,141,council,,,Write in,18 
2,141,council,,,Total,"2,654 "
2,141,council,,DEM, JACK EVANS ,1474 
2,141,council,,SGN, JAY HOUSTON MARX ,167 
2,141,council,,REP," JESSE JAMES PRICE, SR. ",108 
2,141,council,,,Write in,8 
2,141,council,,,Total,"1,757 "
2,141,shadow senator,,DEM, RAY BROWNE ,1231 
2,141,shadow senator,,SGN, ADAM EIDINGER ,350 
2,141,shadow senator,,,Write in,19 
2,141,shadow senator,,,Total,"1,600 "
2,141,board of education,,,JEFF SMITH ,365 
2,141,board of education,,,ELEANOR JOHNSON ,373 
2,141,board of education,,,CHRISTOPHER McKEON ,167 
2,141,board of education,,,KEENAN KELLER ,433 
2,141,board of education,,,Write in,13 
2,141,board of education,,,Total,"1,351 "
6,142,president,,DEM, KERRY/EDWARDS ,980 
6,142,president,,SGN, COBB/LaMARCHE ,0 
6,142,president,,LIB, BADNARIK/CAMPAGNA ,3 
6,142,president,,SWP, HARRIS/TROWE ,0 
6,142,president,,REP, BUSH/CHENEY ,142 
6,142,president,,IND, NADER/CAMEJO ,12 
6,142,president,,,Write in,3 
6,142,president,,,Total,"1,140 "
6,142,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,990 
6,142,delegate,At Large,REP, MICHAEL ANDREW MONROE ,120 
6,142,delegate,At Large,,Write in,8 
6,142,delegate,At Large,,Total,"1,118 "
6,142,council,,REP, CAROL SCHWARTZ ,605 
6,142,council,,SGN, LAURENT ROSS ,119 
6,142,council,,DEM, KWAME R. BROWN ,796 
6,142,council,,IND, A.D. ''TONY'' DOMINGUEZ ,101 
6,142,council,,,Write in,12 
6,142,council,,,Total,"1,633 "
6,142,shadow senator,,DEM, RAY BROWNE ,838 
6,142,shadow senator,,SGN, ADAM EIDINGER ,127 
6,142,shadow senator,,,Write in,12 
6,142,shadow senator,,,Total,977 
